t[K],phi
935.4000000000094,1.0142937612675167
936.2000000000094,1.0142962352912244
937.0000000000094,1.014298681199675
937.8000000000095,1.0143010991213546
938.6000000000095,1.0143034891841407
939.4000000000094,1.0143058515153052
940.2000000000095,1.0143081862415153
941.0000000000095,1.014310493488841
941.8000000000095,1.0143127733827544
942.6000000000095,1.0143150260481355
943.4000000000095,1.0143172516092729
944.2000000000096,1.0143194501898694
945.0000000000095,1.014321621913042
945.8000000000095,1.01432376690133
946.6000000000096,1.0143258852766919
947.4000000000096,1.0143279771605118
948.2000000000096,1.0143300426736028
949.0000000000095,1.0143320819362083
949.8000000000096,1.0143340962988097
950.6000000000097,1.0143360834291908
951.4000000000096,1.014338044666376
952.2000000000096,1.0143399801283608
953.0000000000097,1.0143418899325887
953.8000000000097,1.0143437741959518
954.6000000000097,1.0143456330347929
955.4000000000096,1.0143474665649097
956.2000000000097,1.0143492749015568
957.0000000000098,1.0143510581594495
957.8000000000097,1.014352816452765
958.6000000000097,1.0143545498951472
959.4000000000098,1.014356258599707
960.2000000000098,1.0143579426790272
961.0000000000098,1.0143596022451655
961.8000000000097,1.0143612374096538
962.6000000000098,1.0143628482835056
963.4000000000099,1.0143644349772147
964.2000000000098,1.0143659976007606
965.0000000000098,1.01436753626361
965.8000000000098,1.014369051074718
966.6000000000099,1.0143705421425357
967.4000000000099,1.0143720095750055
968.2000000000098,1.0143734534795703
969.0000000000099,1.0143748739631724
969.80000000001,1.0143762711322566
970.6000000000099,1.014377645092774
971.4000000000099,1.014378995950183
972.2000000000099,1.0143803238094535
973.00000000001,1.0143816287750678
973.80000000001,1.0143829109510234
974.6000000000099,1.0143841704408372
975.40000000001,1.014385407347545
976.20000000001,1.0143866217737068
977.00000000001,1.0143878138214069
977.80000000001,1.0143889835922588
978.60000000001,1.014390131187405
979.4000000000101,1.014391256707521
980.20000000001,1.0143923602528182
981.00000000001,1.0143934419230443
981.8000000000101,1.014394501817487
982.6000000000101,1.0143955400349758
983.4000000000101,1.0143965566738857
984.20000000001,1.0143975518321375
985.0000000000101,1.014398525607202
985.8000000000102,1.0143994780960999
986.6000000000101,1.0144004093954067
987.4000000000101,1.014401319601253
988.2000000000102,1.0144022088093283
989.0000000000102,1.0144030771148822
989.8000000000102,1.014403924612727
990.6000000000101,1.0144047513972396
991.4000000000102,1.0144055575623636
992.2000000000103,1.0144063432016126
993.0000000000102,1.014407108408072
993.8000000000102,1.0144078532743985
994.6000000000103,1.0144085778928273
995.4000000000103,1.0144092823551696
996.2000000000103,1.014409966752818
997.0000000000102,1.0144106311767453
997.8000000000103,1.0144112757175106
998.6000000000104,1.0144119004652579
999.4000000000103,1.0144125055097204
1000.2000000000103,1.014413090940221
1001.0000000000103,1.0144136568456756
1001.8000000000104,1.0144142033145953
1002.6000000000104,1.014414730435087
1003.4000000000103,1.0144152382948555
1004.2000000000104,1.0144157269812086
1005.0000000000105,1.014416196581054
1005.8000000000104,1.0144166471809064
1006.6000000000104,1.0144170788668851
1007.4000000000104,1.0144174917247202
1008.2000000000105,1.0144178858397501
1009.0000000000105,1.0144182612969272
1009.8000000000104,1.0144186181808181
1010.6000000000105,1.0144189565756057
1011.4000000000106,1.0144192765650901
1012.2000000000105,1.0144195782326944
1013.0000000000105,1.0144198616614597
1013.8000000000105,1.0144201269340543
1014.6000000000106,1.0144203741327722
1015.4000000000106,1.0144206033395333
1016.2000000000105,1.0144208146358882
1017.0000000000106,1.0144210081030185
1017.8000000000106,1.01442118382174
1018.6000000000106,1.0144213418725023
1019.4000000000106,1.014421482335392
1020.2000000000106,1.0144216052901358
1021.0000000000107,1.0144217108160989
1021.8000000000106,1.0144217989922901
1022.6000000000106,1.0144218698973615
1023.4000000000107,1.0144219236096121
1024.2000000000107,1.0144219602069868
1025.0000000000107,1.0144219797670804
1025.8000000000106,1.0144219823671394
1026.6000000000108,1.0144219680840625
1027.4000000000108,1.014421936994403
1028.2000000000107,1.01442188917437
1029.0000000000107,1.014421824699831
1029.8000000000106,1.0144217436463123
1030.6000000000108,1.0144216460890023
1031.4000000000108,1.0144215321027517
1032.2000000000107,1.014421401762076
1033.000000000011,1.0144212551411567
1033.8000000000109,1.0144210923138437
1034.6000000000108,1.014420913353655
1035.4000000000108,1.014420718333782
1036.2000000000107,1.014420507327086
1037.000000000011,1.014420280406105
1037.8000000000109,1.0144200376430519
1038.6000000000108,1.0144197791098173
1039.400000000011,1.0144195048779703
1040.200000000011,1.014419215018761
1041.000000000011,1.0144189096031226
1041.8000000000109,1.0144185887016715
1042.6000000000108,1.0144182523847078
1043.400000000011,1.0144179007222216
1044.200000000011,1.0144175337838888
1045.000000000011,1.0144171516390763
1045.800000000011,1.0144167543568423
1046.600000000011,1.0144163420059376
1047.400000000011,1.0144159146548084
1048.200000000011,1.0144154723715957
1049.000000000011,1.0144150152241376
1049.800000000011,1.0144145432799727
1050.600000000011,1.0144140566063382
1051.400000000011,1.0144135552701745
1052.2000000000112,1.014413039338125
1053.0000000000111,1.0144125088765361
1053.800000000011,1.0144119639514628
1054.600000000011,1.0144114046286659
1055.400000000011,1.014410830973615
1056.2000000000112,1.014410243051492
1057.0000000000111,1.0144096409271888
1057.800000000011,1.0144090246653108
1058.6000000000113,1.0144083943301778
1059.4000000000112,1.0144077499858264
1060.2000000000112,1.0144070916960097
1061.0000000000111,1.0144064195242
1061.800000000011,1.0144057335335883
1062.6000000000113,1.0144050337870893
1063.4000000000112,1.0144043203473379
1064.2000000000112,1.014403593276695
1065.0000000000114,1.0144028526372464
1065.8000000000113,1.0144020984908035
1066.6000000000113,1.0144013308989073
1067.4000000000112,1.0144005499228266
1068.2000000000112,1.0143997556235624
1069.0000000000114,1.0143989480618463
1069.8000000000113,1.0143981272981435
1070.6000000000113,1.0143972933926544
1071.4000000000115,1.0143964464053146
1072.2000000000114,1.014395586395796
1073.0000000000114,1.0143947134235105
